"","Doc01.txt","Doc02.txt","Doc03.txt","Doc04.txt","Doc05.txt","Doc06.txt","Doc07.txt","Doc08.txt","Doc09.txt","Doc10.txt","Doc11.txt","Doc12.txt","Doc13.txt","Doc14.txt","Doc15.txt","Doc16.txt","Doc17.txt","Doc18.txt","Doc19.txt","Doc20.txt","Doc21.txt","Doc22.txt","Doc23.txt","Doc24.txt","Doc25.txt","Doc26.txt","Doc27.txt","Doc28.txt","Doc29.txt","Doc30.txt","Doc31.txt","Doc32.txt","Doc33.txt","Doc34.txt","Doc35.txt","Doc36.txt","Doc37.txt","Doc38.txt","Doc39.txt","Doc40.txt","Doc41.txt"
"Doc01.txt",0,0.911721065168996,0.909772226066318,0.98327701697121,0.618345279235511,0.911687291338385,0.955283184416761,0.683272406797304,0.93775148928583,0.713887987321183,0.145649567846654,0.23003950514903,0.139793118538191,0.236955667167747,0.206482245481795,0.202844244019126,0.203750698735168,0.0743658343343589,0.12273354424796,0.0669823990827894,0.0660830860465977,0.0622225535532686,0.303914279285963,0.609284221231128,0.485308128147848,0.191136810919812,0.475651641350234,0.461367873441718,0.224943439426286,0.210955434361505,0.442961181947826,0.41140159574125,0.503079168520267,0.446254138144183,0.0626407011454137,0.11934877216546,0.170020380776911,0.50564315260638,0.0379888624181641,0.0885726704622649,0.0777325768782323
"Doc02.txt",0.911721065168996,0,0.697375065718955,0.858911456806653,0.494902604855804,0.815947513233581,0.838937815971864,0.341098768061646,0.800048032570934,0.382069089855451,0.0819225254236847,0.146316979975972,0.0648185259111088,0.148506213218687,0.13648432203307,0.116067648005735,0.0999518375502092,-0.245317915136584,0.0798134316694192,0.0306112650770764,0.051517663118444,0.0298169386489113,0.219325766805563,0.484966048213944,0.395398177939913,0.201365410011441,0.353637451225333,0.3343097174191,0.137355597522948,0.11705653965965,0.430006988013048,0.349510369605531,0.37603813641182,0.350508641640277,-0.0165685431206276,0.00712287818931828,-0.00148464567385,0.441072773654631,0.0188711668424948,0.101826129858753,0.0198875567924746
"Doc03.txt",0.909772226066318,0.697375065718955,0,0.943547661899015,0.634453823954061,0.864637593060145,0.908854108189763,0.877515506802112,0.909257583499134,0.874212056138539,0.114286584317355,0.199762746548443,0.144873256300149,0.251889239161501,0.201453738292094,0.196589457322671,0.221016414108653,0.332644487968164,0.165806395697592,0.0784788833751272,0.136090905182505,0.115316696892337,0.29898862953681,0.579096807605454,0.407629446874075,0.0714543395286766,0.44345407563073,0.457649408993015,0.179736059199976,0.260594756002622,0.343977394574487,0.370524331503372,0.461906714656255,0.434993015670184,0.314574966677436,0.379186593136077,0.461109807580656,0.670960891963208,0.164557497141577,0.269239280989482,0.317625805335586
"Doc04.txt",0.98327701697121,0.858911456806653,0.943547661899015,0,0.660116483775517,0.937570823727317,0.976941252114644,0.736337610513837,0.966056936956591,0.764678394301923,0.090172426419263,0.171697558410385,0.0845031474354814,0.190454037941875,0.184410269166182,0.159068790792861,0.163526355221689,0.102152903555185,0.0928956342400298,0.0738620201712644,0.0537553790962774,0.0378776816773082,0.276320696074949,0.557870909073874,0.423570920436644,0.0510274163013631,0.427671772640077,0.449191842830349,0.220072087520457,0.243735771663754,0.398228921376442,0.413153504868363,0.446757236622048,0.4279326852925,0.0987362660173533,0.14529805552532,0.206489408253535,0.534679846598262,0.0415406477947351,0.105148708590398,0.109897908372137
"Doc05.txt",0.618345279235511,0.494902604855804,0.634453823954061,0.660116483775517,0,0.833678905452582,0.796557927945535,0.409095007673282,0.823401796793873,0.404511876346396,0.163818461369476,0.248645943726261,0.175021279136948,0.334014200902025,0.615185166143512,0.305349626560175,0.357975896989822,0.264148446886991,0.192446985758558,0.0752754878609613,0.157972097427474,0.119120699758895,0.704180423726018,0.782632888680463,0.744307726504251,0.0119545080232479,0.790834124809678,0.857070633083052,0.629260033712233,0.718738209921439,0.832889159329465,0.922820432714259,0.754702598188569,0.8354229553517,0.215846226194498,0.23869531351985,0.295887588951272,0.328037484812358,0.133273841474911,0.157920069986056,0.177288099931356
"Doc06.txt",0.911687291338385,0.815947513233581,0.864637593060145,0.937570823727317,0.833678905452582,0,0.97673626242288,0.590517260805779,0.969267690488282,0.618867090292507,0.081895369713019,0.16546271718951,0.0814417890684732,0.224556139987918,0.394356707709647,0.190628966898773,0.215724218325429,0.16046005375122,0.10552066710706,0.052380444218839,0.0621057246068926,0.0561497983199897,0.363220559164356,0.677692258754723,0.541409220917905,0.034210605802198,0.54908915691972,0.600067905159802,0.275791787106274,0.535608924533733,0.611821291128925,0.644230680686215,0.56986679632677,0.65005258962709,0.0965497701617668,0.129037816532188,0.180142259073329,0.456967840708404,0.0489443673803575,0.0938697638235925,0.0918092602867548
"Doc07.txt",0.955283184416761,0.838937815971864,0.908854108189763,0.976941252114644,0.796557927945535,0.97673626242288,0,0.671183104270441,0.996224977854805,0.696964864095529,0.0887575773397503,0.175176773977169,0.0797100289427485,0.206739588274227,0.291479251077223,0.178019243777965,0.191451177167694,0.108500736007801,0.130230414255465,0.0533839759016808,0.086057101634603,0.0571638713053931,0.404839711449188,0.642702959301204,0.536187726192979,0.0382295427813174,0.544550198575602,0.586879591969615,0.355926698002381,0.374589207053921,0.540912669844682,0.580954547665259,0.547204591854889,0.552683260021562,0.0951770786633587,0.135380874648233,0.194664908973162,0.483885971902955,0.0521166712786138,0.090826272477141,0.0942843077063792
"Doc08.txt",0.683272406797304,0.341098768061646,0.877515506802112,0.736337610513837,0.409095007673282,0.590517260805779,0.671183104270441,0,0.692530320304266,0.987665350561507,0.0967162620344233,0.17036131381068,0.117645604686103,0.171703660511357,0.0531829695563772,0.149335450743578,0.167442261732406,0.545017348898276,0.101985196325559,0.0515397334995176,0.0919765253383956,0.0565517282982397,0.190017889415483,0.423132437076932,0.281847083974864,0.0793264954635114,0.325772483878132,0.341798531235578,0.154095005842822,0.108439290735562,0.0909670653499858,0.157818032334707,0.350984614607816,0.244206730570073,0.235683586872497,0.326390394582986,0.446078843982005,0.482604430030556,0.140449179679473,0.107085672404956,0.224751412672134
"Doc09.txt",0.93775148928583,0.800048032570934,0.909257583499134,0.966056936956591,0.823401796793873,0.969267690488282,0.996224977854805,0.692530320304266,0,0.712104665975651,0.104349025077035,0.193727319057521,0.095590686282098,0.225633674247254,0.307486527761484,0.198212308392906,0.214602345503293,0.134428468527272,0.10595655466699,0.0422863047871072,0.076075635695249,0.0463663528138141,0.445943818280519,0.657877548597681,0.562212992473356,0.02937335559567,0.577246596408794,0.621784677527702,0.410214180514864,0.388076728576781,0.556337582001274,0.611045949459461,0.572306777929276,0.571538247031858,0.11940298327024,0.155769764308659,0.222250761039204,0.485231788992413,0.0612914761639348,0.102159917443837,0.11448552179049
"Doc10.txt",0.713887987321183,0.382069089855451,0.874212056138539,0.764678394301923,0.404511876346396,0.618867090292507,0.696964864095529,0.987665350561507,0.712104665975651,0,0.0853496610736123,0.15953299086655,0.0985940207594215,0.156061615711734,0.0531521792988694,0.131198982388636,0.14848770737565,0.510550733926855,0.10461095100643,0.104674845501543,0.0912521908642259,0.106870380028313,0.136023768638823,0.40251995019922,0.257987595433405,0.0559243421151978,0.296475620082851,0.324372587777327,0.129663797969674,0.107323468685012,0.0778779722569131,0.144003975683895,0.32861918974407,0.224503264209666,0.110550881397399,0.241042969378483,0.353345120990702,0.40062172223664,0.103130501466614,-0.0050515073387553,0.102376765480947
"Doc11.txt",0.145649567846654,0.0819225254236847,0.114286584317355,0.090172426419263,0.163818461369476,0.081895369713019,0.0887575773397503,0.0967162620344233,0.104349025077035,0.0853496610736123,0,0.990234611012669,0.979642653233099,0.900794765615027,0.720649394779331,0.984405381688456,0.949698014823228,0.153064527524114,0.150384545303372,0.0753923813207154,0.100985624119176,0.151577735559879,0.289091139919264,0.349507905486641,0.250801286046464,0.0733301301642721,0.392834071184112,0.199308951021169,0.115713328962525,0.195669332162481,0.371850610780518,0.161177425735585,0.456778384542594,0.348309926360743,0.080451373620797,0.140844262392636,0.189293305820071,0.067537272563914,0.048465162509882,0.0791905866842213,0.0706017019688828
"Doc12.txt",0.23003950514903,0.146316979975972,0.199762746548443,0.171697558410385,0.248645943726261,0.16546271718951,0.175176773977169,0.17036131381068,0.193727319057521,0.15953299086655,0.990234611012669,0,0.983446428936102,0.935624463748302,0.749745221784681,0.988852133609731,0.970546141604584,0.198907929207007,0.146404412573728,0.098112282023484,0.096771194835722,0.203067821191068,0.365512366446593,0.449184742352936,0.352603361908283,0.143211256657666,0.489426217072673,0.294785050447368,0.190533603604167,0.238133650739961,0.44735641595131,0.246314538452737,0.544769063590281,0.42608390625297,0.113687747229382,0.195800349471871,0.246447215403834,0.121378219935499,0.0715365262176221,0.109014886595959,0.10221447132402
"Doc13.txt",0.139793118538191,0.0648185259111088,0.144873256300149,0.0845031474354814,0.175021279136948,0.0814417890684732,0.0797100289427485,0.117645604686103,0.095590686282098,0.0985940207594215,0.979642653233099,0.983446428936102,0,0.956876470905817,0.742693839507889,0.979612064235926,0.976193354484745,0.229283069805566,0.186317655553448,0.155041887788607,0.120814944229787,0.27538003370264,0.323553792867507,0.39335773220714,0.280380604441625,0.125952912228468,0.426000226651891,0.212152490978848,0.103664942074981,0.223814699245091,0.393019315590513,0.181063391555867,0.478857886876757,0.384582052122011,0.213406063757903,0.291001101671262,0.334785961203979,0.173369810743234,0.0784203477277498,0.209712162387444,0.201621315267922
"Doc14.txt",0.236955667167747,0.148506213218687,0.251889239161501,0.190454037941875,0.334014200902025,0.224556139987918,0.206739588274227,0.171703660511357,0.225633674247254,0.156061615711734,0.900794765615027,0.935624463748302,0.956876470905817,0,0.791294923817728,0.934171148334113,0.974624200579543,0.264068940757095,0.187689162841697,0.172207677258947,0.0383872451933756,0.417470017965351,0.42219504688973,0.511813002825937,0.403495411216695,0.152094442009394,0.539879357189073,0.343200989183779,0.196850755502065,0.34055379593983,0.510742024329631,0.337783460925963,0.560345993562541,0.509893800545508,0.292733915235953,0.401948693672302,0.429639787371262,0.27122658364788,0.0947671505992982,0.291342439747445,0.274298644595311
"Doc15.txt",0.206482245481795,0.13648432203307,0.201453738292094,0.184410269166182,0.615185166143512,0.394356707709647,0.291479251077223,0.0531829695563772,0.307486527761484,0.0531521792988694,0.720649394779331,0.749745221784681,0.742693839507889,0.791294923817728,0,0.81221265904899,0.850071874697161,0.420384173120857,0.257407527289406,0.167207048632156,0.214007084322029,0.271562151223229,0.485613324485216,0.694399180015631,0.570957764570501,0.13823270028664,0.684029710772421,0.58480230072906,0.250258262011556,0.79160034201615,0.794988035869307,0.674850193262652,0.745540150729355,0.826489196761888,0.123719540934868,0.19174510583942,0.239479792041541,0.045198957564215,0.0739804610235267,0.0766053613452796,0.0810990860436988
"Doc16.txt",0.202844244019126,0.116067648005735,0.196589457322671,0.159068790792861,0.305349626560175,0.190628966898773,0.178019243777965,0.149335450743578,0.198212308392906,0.131198982388636,0.984405381688456,0.988852133609731,0.979612064235926,0.934171148334113,0.81221265904899,0,0.984142641696456,0.244120235479637,0.165770521150659,0.106305274039885,0.114586054587538,0.166107065369575,0.380149972181693,0.469566564771615,0.355813096969891,0.0899758171133852,0.501789729314176,0.320392707229892,0.174475784893005,0.341420467989804,0.49442548885151,0.302443522019357,0.562165013202442,0.490638416106724,0.165915392476814,0.222082345950713,0.278566962077096,0.142928733014609,0.0823557968476907,0.149518345327248,0.148736048928615
"Doc17.txt",0.203750698735168,0.0999518375502092,0.221016414108653,0.163526355221689,0.357975896989822,0.215724218325429,0.191451177167694,0.167442261732406,0.214602345503293,0.14848770737565,0.949698014823228,0.970546141604584,0.976193354484745,0.974624200579543,0.850071874697161,0.984142641696456,0,0.316564910830498,0.184121404444494,0.165005462018696,0.101388911606472,0.27755432802156,0.432674453057867,0.531147671528933,0.417387494919039,0.132178202446723,0.561894939650976,0.375098731569919,0.209057896613548,0.406557370666707,0.546526255532518,0.369598452973375,0.607564974722124,0.55543207255847,0.236450128991819,0.314732512003899,0.36687315361194,0.188549700578527,0.0891285158396008,0.211809545664801,0.2128913031142
"Doc18.txt",0.0743658343343589,-0.245317915136584,0.332644487968164,0.102152903555185,0.264148446886991,0.16046005375122,0.108500736007801,0.545017348898276,0.134428468527272,0.510550733926855,0.153064527524114,0.198907929207007,0.229283069805566,0.264068940757095,0.420384173120857,0.244120235479637,0.316564910830498,0,0.279892101888307,0.220146863865206,0.198204742714941,0.139917430259389,0.216376546793212,0.523486360354683,0.377520514731216,0.35415935898099,0.421518257310868,0.378124843871234,-0.00111178527097697,0.546007717639569,0.283895741006577,0.282112705159299,0.499616876040141,0.511702900188966,0.274570635803977,0.351005226964964,0.466111240913365,0.11439975499505,0.124153672462049,0.068065921835891,0.218118351063462
"Doc19.txt",0.12273354424796,0.0798134316694192,0.165806395697592,0.0928956342400298,0.192446985758558,0.10552066710706,0.130230414255465,0.101985196325559,0.10595655466699,0.10461095100643,0.150384545303372,0.146404412573728,0.186317655553448,0.187689162841697,0.257407527289406,0.165770521150659,0.184121404444494,0.279892101888307,0,0.3630256142889,0.375680121893474,0.390392539685893,0.389753876107342,0.271806983513357,0.238992742533468,0.0841275947790145,0.278557272406087,0.245707714976325,0.112780051555485,0.124908011484892,0.244265092546066,0.167063216082002,0.257176919844071,0.206606735026003,0.13637193513782,0.240315069196807,0.242088516327604,0.0893612168055766,0.105578986017565,0.0840771177350349,0.096995184209823
"Doc20.txt",0.0669823990827894,0.0306112650770764,0.0784788833751272,0.0738620201712644,0.0752754878609613,0.052380444218839,0.0533839759016808,0.0515397334995176,0.0422863047871072,0.104674845501543,0.0753923813207154,0.098112282023484,0.155041887788607,0.172207677258947,0.167207048632156,0.106305274039885,0.165005462018696,0.220146863865206,0.3630256142889,0,0.298081117506904,0.32101911823513,0.190296548868128,0.134409220159211,0.0972766174850695,0.0400967135599682,0.129665621170392,0.0929183792629801,0.0543752149205189,0.055977238862594,0.117214414287394,0.0720542005394867,0.127174886403798,0.100809853825349,0.0834890667152335,0.259162726938103,0.27027207766428,0.082905347992434,0.0627435495899674,0.104563013975829,0.0852350033801351
